feature,importance_harassment,importance_hate_speech,importance_insult,importance_normal,importance_sexually_explicit,importance_threat,importance_overall
cari,0.004736176558949207,0.0006564806677920889,0.0030265112241422932,0.001659516479934438,0.0026620358737693933,0.0020557040608496103,0.01479642486543703
tinggal,0.00509427153489323,0.0043337461003371035,0.0015247252865227094,0.0014995246979349038,0.0015631073752249967,0.0007773813520812163,0.01479275634699416
ambil,0.0047273337748629605,0.0013335824031754423,0.0011927718361866547,0.004078390065905239,0.0007533984707850864,0.0026308090011894786,0.014716285552104863
anies,0.0002932594089859786,0.005900732306347541,0.005624608193528584,0.0011333676464850622,0.0014245351511759736,0.0002782160171140588,0.014654718723637198
darat,0.0027718637841977127,0.0014478014064504502,0.004100343003463785,0.0021141223453289932,0.00044803279613810597,0.0037583158320202083,0.014640479167599257
mahfud,0.0026102724116575703,0.0041425413536174405,0.004701940663841044,0.0012890885558800213,0.0005474188934602108,0.0013092034390142038,0.01460046531747049
badan,0.003221360062607079,0.003304934668372709,0.0005355435259822897,0.00030172649009654765,0.0007438629570354152,0.006432887671936309,0.014540315376030349
pikir,0.0012504305408920725,0.0001708214807964544,0.004359177703276335,0.00148852018602818,0.002630793546062103,0.004638156364930894,0.01453789982198604
terima,0.004090311503549749,0.004676757935932646,0.00314520122638841,0.0017005489300987108,0.0004114627337469532,0.0004467431301597347,0.014471025459876203
munafik,0.00380745544237372,0.0031921658002547373,0.002696003935524165,0.003759323000685181,0.000760881544558712,0.00021658723813971427,0.014432416961536229
media,0.005316977484275586,0.00012994498749538646,0.006138622755412402,0.0009171261512121692,0.001490411499175929,0.00037830491066841767,0.01437138778823989
loh,0.002848935175462312,0.00043222099088482035,0.004366943998476538,0.0023837011633874297,0.0004904457912046326,0.0038434851860818,0.014365732305497533
pesek,0.002473806021828704,0.002701808665189296,0.0034941928877442762,0.00431917774824314,0.00038231040355464084,0.0009792926206930396,0.014350588347253097
sma,0.004778382889355329,0.0016366070397399652,0.002045830929698453,0.0017127967154770053,0.0023866642030770623,0.0017698124075168256,0.01433009418486464
bentuk,0.0035245281374677476,0.003771677734165204,0.0006576068097582607,0.0027331430735627964,0.0006495828608581567,0.0029722687213600734,0.014308807337172238
doang,0.0049204371614312075,0.0016651318096415886,0.0005857093879246871,0.0029566408732989904,0.0019317111341171582,0.0022187560435510787,0.014278386409964709
pimpin,0.0037176119469912723,9.79115191517236e-05,0.003405254375838497,0.001419178335073628,0.0017857385197652593,0.0038200379488393258,0.014245732645659707
informasi,0.0024826060902230925,0.004581708376285247,0.002622315922422468,0.0024033471511721548,0.0009339740049693467,0.0011046773879443386,0.014128628933016647
kait,0.0015185259907254964,0.000721748380777379,0.0043846342976296285,0.004525026114443793,0.00042980659812652777,0.002529689152815171,0.014109430534517995
tembak,0.0030596910851250643,0.0031581203817730745,0.0011478357331553646,0.0038768331441835103,0.0003599047659349233,0.002467521941741332,0.014069907051913268
ulama,0.0011305967265978728,0.0012182425072263933,0.005176034759552367,0.0021902248799398876,0.000707020835906225,0.0036051849348901362,0.014027304644112882
otak,0.0021883415428474795,0.004499317355071449,0.002217903843682598,0.0037067257197799987,0.001108457249512923,0.0002863033133861824,0.01400704902428063
sakit,0.004822457269449417,0.00024248778197637257,0.0011681390182535457,0.001398771444854167,0.0007627034986344696,0.005573305412708271,0.013967864425876244
resmi,0.0017211187726681272,0.0040399221763480165,0.000930487828160355,0.0016552823228940796,0.00029142882133216687,0.005327675275614426,0.013965915197017172
aneh,0.005011082469544027,0.001123201718619616,0.0016027113439419564,0.00083029023053388,0.0004274423546416672,0.004934420720113954,0.0139291488373951
timur,0.0022739284204714,0.00474068161647247,0.00378197607119855,0.00041930277536465636,0.00047612547750942413,0.0022106511280715092,0.01390266548908801
nasi,0.0003892954677364753,0.0054598998753737525,0.004594720467906859,0.002344735340769472,0.0002634305663570639,0.0008268298992089505,0.013878911617352573
kaya,0.0001025203368655578,0.0008023410866226008,0.00025318175958481405,0.002691266775958513,0.0030843852532875873,0.006933695212318957,0.01386739042463803
ganggu,0.006925111588551993,0.0015921926554576633,0.00046714062972496575,0.003638597642349202,0.0006076624254926971,0.0006195182355274406,0.013850223177103962
polisi,8.620901368554969e-06,0.00037903825233965226,0.00038503590349378027,0.006906728614554304,0.0017035304318657961,0.004447744928223769,0.013830699031845856
monyet,0.004527495991173278,0.00010661860922867589,0.004103611600770127,0.0013943410493673042,0.0009826348982794298,0.0026942417288212824,0.013808943877640097
ibu,0.003834525949034451,0.003057560162167484,0.003705953056411928,0.0022655437482618263,0.00024995098076678883,0.0006706383257613868,0.013784172222403865
papua,0.0010037551118281549,0.0052925232545144125,0.00024169391406439765,0.006880669772646648,0.00014169792528125752,0.0002009995669581848,0.013761339545293055
hoax,0.00041012851223221005,0.004314135776769404,0.004394646130974896,0.0013823047487769614,0.0010978647503288043,0.001989530632668041,0.013588610551750317
palestine,0.0032794938799773064,0.003504237932248957,0.002114745178991345,0.0013199997898464652,0.0007226375322862528,0.002626349311102211,0.013567463624452537
nabi,0.0037726496024067173,0.0032220267879736965,0.00012344578879048523,0.0024299234161145314,0.0011086090905215557,0.0028644639034125603,0.013521118589219547
akibat,0.001448443300426451,0.001123079473022855,0.003666179696325704,0.004631709993579292,0.0005041999545575749,0.0021101924307534736,0.01348380484866535
nurani,0.001793607487255291,0.003862676155941355,0.0005592710159453526,0.002687879942032347,0.00015599831476923565,0.004353675909542244,0.013413108825485826
militer,0.002593556108129142,0.0018833324116994655,0.0004627547642932401,0.003729752645052297,0.0006176912170980289,0.004099974930013989,0.013387062076286161
awas,0.0018337075507986755,0.00480074711449304,0.001777201610055121,0.00012443905845364354,0.0018809519157353823,0.002946350810920908,0.01336339806045677
surat,0.0009356383851359564,0.004052819640139335,0.003343194863501212,0.0013637379595731521,0.0003263816799785608,0.0033353828013257115,0.013357155329653926
hehehe,0.001650915003984752,0.002996214467870122,0.0009013543593328724,0.003653688002318146,0.0021944701745308195,0.0019031629323398662,0.013299804940376579
la,0.002873872039073713,0.002853376788189439,0.0009060069748984756,0.0025338000900236167,0.001235310204570005,0.002883598570579416,0.013285964667334666
saksi,0.002358460090926318,0.0010919533613930454,0.0029951901267514917,0.002663302079641974,0.0001887739499072298,0.003971075449336221,0.013268755057956279
bikin,0.0023696078013157014,0.0006071437684557634,0.0013163469346897045,0.000618537254547893,0.003002525091418376,0.005281466981048155,0.013195627831475595
temu,0.00574441727245615,0.003822676728692222,0.0008410897225108386,0.002254112453704301,7.931208305890494e-05,0.0004294057295115274,0.013171013989933943
operasi,0.0020116818198479274,6.0180591452216796e-05,0.0025784872710870434,0.004096010978548053,0.00039967855649132014,0.003989064675252505,0.013135103892679065
md,0.0019108775768770965,0.00178137528282693,0.004287290103649854,0.002770778095984242,0.0003691117525729751,0.0020151260542888468,0.013134558866199946
bilang,0.0025901249868200186,0.0010278169241861065,0.0029415726256509724,0.0021926340429938595,0.0026983472398653596,0.0016685332537978758,0.013119029073314192
menang,0.0016352498745924157,0.0009983720927628417,0.0035356988119890718,0.0027657399489884656,0.00022950846215693817,0.0038973252557792564,0.013061894446268988
perkosa,0.006509041999828908,0.0009343434243672098,0.0018414579318491548,0.0027307683496865178,0.00021537062310636581,0.0007871016708197428,0.013018083999657898
hati,0.0023277375624969465,0.0012849965641447394,0.00249314399161362,0.0024269071017109824,0.0041771059784936025,0.00029979588352110925,0.013009687081981
ustadz,0.00020040148362387904,0.0027197360428412713,0.005200571096138223,0.001076013701426272,0.00021858420252624972,0.0035750314736255682,0.012990338000181463
orgil,0.002327722435982355,0.004157901852035104,0.001102451384242557,0.002432111016208611,0.0006199768483027936,0.00232435983270137,0.012964523369472791
an,0.0007427073902134329,0.0011976234823349765,0.0017370106846702554,0.0030392102089012987,0.0004931606716954782,0.005724297657388623,0.012934010095204066
min,0.0015429966341431874,0.002753565818915151,0.0018853535265848083,0.003479186501519009,0.0002822350157381382,0.0029849644938623517,0.012928301990762647
tim,0.0016137293223037598,0.0009730096740061792,0.0008271005283310416,0.0004525444558887528,0.0030445645326239363,0.006005859601376122,0.01291680811452979
mrk,0.002665860710856617,0.003028612677507386,0.004021659709374647,0.0007576305786079206,0.0002288152335249408,0.002201629024072258,0.012904207933943769
cerita,0.002550476472207449,0.0033353880259380402,0.0031162652842322814,0.0011811666156543556,0.0018005274969028675,0.0009194827254056734,0.012903306620340668
salah,0.0029644512626405242,0.005363787735097583,0.0017012369417168014,0.0010719256223951739,0.0014994799420562596,0.0002705452110791953,0.012871426714985536
pools,0.0008616245529104593,0.004219353621049756,8.470545487240637e-05,0.0009363501971490751,0.0004172020280478853,0.006349824944284869,0.012869060798314451
ibadah,0.0013104307787189311,0.0011285806964978016,0.004907382155853311,0.0018232184940685842,0.0001678917633611746,0.0034339055073670586,0.012771409395866861
prestasi,0.0024276139338399103,0.0035932522608164586,0.00366708695442507,0.0011249718453866346,0.00028048858250393925,0.0016569653645658582,0.012750378941537872
selatan,0.002135537636101056,0.0020549112445532904,0.003199432822709558,0.004308120498027623,0.00039066236731671535,0.0006373989164535392,0.012726063485161782
fatwa,0.0018737889245615804,0.0010370077044990942,0.0033415216170043,0.0019729293011726563,0.0005514864334928837,0.003926183264621518,0.012702917245352035
pakai,0.0022974611399193697,0.0008424613035203541,0.001880043843683033,0.0031861887374811846,0.002107467291308089,0.0023386000459296513,0.012652222361841683
hujat,0.0015481008154223258,0.002835969187553458,0.006076953888492505,0.0002342881445430201,0.0001667754848808973,0.0017603965451786295,0.012622484066070834
internasional,0.0003142983013971101,0.0005574221960654248,0.0055583252841163505,0.0007788267945504693,0.00043684327383198076,0.004973217868729713,0.01261893371869105
sibuk,0.0026056423588595883,0.0018001980587879422,0.0016525819147074144,0.001508399548515234,0.0005279247274292047,0.004494350490723575,0.012589097099022957
anti,0.0005813022870177145,0.0036382374192178175,0.00034379417489209047,0.004790247570775497,0.0015004415610566472,0.001727355250704424,0.01258137826366419
biar,0.00033695536443843093,0.002282684848559775,0.0005271109086804266,0.0034646244058925764,0.0028183509140003275,0.003136224198214287,0.012565950639785824
kuasa,0.0017263659743915326,0.0002336073579828013,0.0033484297291053624,0.0035344775864968943,0.0010164159911602653,0.0026952224649605078,0.012554519104097363
makan,0.0010954808842316773,0.0026432357086471434,0.002126403775043688,0.003055294289928911,0.0024163359714997027,0.0012176072690573793,0.0125543578984085
jatuh,0.0023718600476630067,0.0015256780105643855,0.0015622336842986229,0.001364419242882553,0.0008107649324072733,0.0049061174320506945,0.012541073349866535
quran,0.0010860169049118648,0.004826742343722073,0.001438390427998133,0.00030304784745673963,0.00031520536470931325,0.0045608626546423826,0.012530265543440507
ikut,0.0032903502629819214,2.0283476030007014e-05,0.0023793126772253892,0.002541647788885622,0.0012971704955401435,0.0029480641746992106,0.012476828875362294
rumah,0.004804261854865358,0.00043847698171727234,0.002546344355301244,0.002018219407315646,0.0009920473943256648,0.001670222468291518,0.012469572461816703
malam,0.0032511231877563832,0.001758689641462575,0.002608219210707083,0.0018610288251430006,0.0009600103126551071,0.002016804176901112,0.012455875354625261
pilih,0.005667086484177287,0.000552774023236775,0.001764768151213453,0.0010280363644542072,0.002098381959637294,0.0013286740321091556,0.012439721014828172
abu,0.0013190359890260957,0.002062567286640798,0.0025833461220011395,0.0004558513851199976,0.0002491657979256398,0.005758263810473608,0.012428230391187279
h,0.0008007397370324783,1.0047093190575688e-05,0.0019647228723265755,0.00326883763494835,0.0009618089641522078,0.005404676827585251,0.012410833129235438
i,0.0006070197018122433,0.004237678613270812,0.0019790155093054144,0.0007217739991997087,0.0036170629766414486,0.001243645575288407,0.012406196375518033
homo,0.005291978536212131,0.001595144647405139,0.0005885261129492436,0.003209298503566005,0.0002814392003088937,0.0013575006984990735,0.012323887698940487
ni,0.0028280487886267777,0.0008854956560175877,0.0007731069038470679,0.002635950845591568,0.002749597714537526,0.0024451110193318393,0.012317310927952367
bela,0.005036464941688795,0.00014658777939960909,0.0029023280096318925,0.00035290071885506354,0.001116786954013116,0.002751435387815288,0.012306503791403765
kuat,0.005101006932391378,0.001025086103827919,0.002991183207451946,1.2606580839385633e-05,0.0009297056786348756,0.0021925975692931423,0.012252186072438647
hahaha,0.0001987899159130713,7.383626138271159e-05,0.005818997645242646,0.0021836585183437895,0.000500682301877823,0.0034072830023167797,0.012183247645076821
jablay,0.003802915455735113,0.0008466162463134005,0.0022724287464889223,0.004293797039428202,0.00016018613184626434,0.0007747447846361146,0.012150688404448017
mas,0.0028390051452789377,0.0015309938312852015,0.0015492329080556168,0.0028983096539225224,0.0016238167867797851,0.0017013603721938338,0.012142718697515898
muhammad,0.0014283259486444632,0.004834664839864735,0.002464548547678519,0.0021737916320075084,0.0009168305671670865,0.0003151707212987434,0.012133332256661055
harga,0.0013092555050200447,0.003881896993806856,0.0032933241268662435,0.001604185479142286,0.0008632770059991259,0.0011569198988174811,0.012108859009652037
selesai,8.293573777535866e-05,0.0053732215158617605,0.002936687684013672,0.000818492046943478,0.0005890245287663806,0.0022900020514463704,0.012090363564807019
utara,0.0020717154580020985,0.0008898135298357197,0.0037604513322585732,0.0017625250954227576,0.0005112346204727944,0.003072682060316299,0.012068422096308241
